universe,raw_ticker,yahoo_ticker,name,sector,location,exchange,currency,mapping_status
russell_2500_proxy,SES,SES,SES AI CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SRBK,SRBK,SR BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LFMD,LFMD,LIFEMD INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,GLSI,GLSI,GREENWICH LIFESCIENCES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,INGN,INGN,INOGEN,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CURI,CURI,CURIOSITYSTREAM INC CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,ESP,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,CARL,CARL,CARLSMED,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,AP,AP,AMPCO PITTSBURGH CORP,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,INSE,INSE,INSPIRED ENTERTAINMENT INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,KLTR,KLTR,KALTURA INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,LFCR,LFCR,LIFECORE BIOMEDICAL,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ULH,ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PRLD,PRLD,PRELUDE THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,NKTX,NKTX,NKARTA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RMBI,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SRZN,SRZN,SURROZEN,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MDWD,MDWD,MEDIWOUND LTD,Health Care,Israel,NASDAQ,USD,mapped
russell_2500_proxy,EAF,EAF,GRAFTECH INTERNATIONAL LTD,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,ALTG,ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,BRCB,BRCB,BLACK ROCK COFFEE BAR CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,LAW,LAW,CS DISCO,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,CRBP,CRBP,CORBUS PHARMACEUTICALS HOLDINGS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,WHG,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,EVMN,EVMN,EVOMMUNE,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,PROK,PROK,PROKIDNEY CORP CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MPLT,MPLT,MAPLIGHT THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CDXS,CDXS,CODEXIS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TTGT,TTGT,TECHTARGET INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,CRBU,CRBU,CARIBOU BIOSCIENCES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,INTT,INTT,INTEST CORP,Information Technology,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,WHWK,WHWK,WHITEHAWK THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SMTI,SMTI,SANARA MEDTECH INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZSQR,ZSQR,Z SQUARED INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,ORMP,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ANTX,ANTX,AN2 THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HNVR,HNVR,HANOVER BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,UNCY,UNCY,UNICYCIVE THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VERI,VERI,VERITONE INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MLP,MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,ADCT,ADCT,ADC THERAPEUTICS SA,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,EVCM,EVCM,EVERCOMMERCE INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,EPM,EPM,EVOLUTION PETROLEUM CORP,Energy,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,GYRE,GYRE,GYRE THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ONL,ONL,ORION PROPERTIES,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,FINW,FINW,FINWISE BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CXDO,CXDO,CREXENDO INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,LUCD,LUCD,LUCID DIAGNOSTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BALY,BALY,BALLY S,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,NODK,NODK,NI HOLDINGS INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,STRW,STRW,STRAWBERRY FIELDS REIT INC,Real Estate,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,BHR,BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,ONEW,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,RAIL,RAIL,FREIGHTCAR AMERICA INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CVGI,CVGI,COMMERCIAL VEHICLE GROUP INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ABOS,ABOS,ACUMEN PHARMACEUTICALS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,AMTX,AMTX,AEMETIS INC,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,RNAC,RNAC,CARTESIAN THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BETR,BETR,BETTER HOME FINANCE HOLDING CLASS,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PAL,PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LE,LE,LAND END,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,TRAK,TRAK,REPOSITRAK INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,EVI,EVI,EVI INDUSTRIES INC,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,CBNA,CBNA,CHAIN BRIDGE BANCORP INC CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,SAMG,SAMG,SILVERCREST ASSET MANAGEMENT GROUP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GLIBA,GLIBA,LIBERTY CAPITAL SERIES A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,CABO,CABO,CABLE ONE INC,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,LYEL,LYEL,LYELL IMMUNOPHARMA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ORGO,ORGO,ORGANOGENESIS HOLDINGS CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ELA,ELA,ENVELA CORP,Consumer Discretionary,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,EGAN,EGAN,EGAIN CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,ECBK,ECBK,ECB BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CPSS,CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BDTX,BDTX,BLACK DIAMOND THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SWMR,SWMR,SWARMER INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CNTN,CNTN,CANTON STRATEGIC HOLDINGS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TKNO,TKNO,ALPHA TEKNOVA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BRCC,BRCC,BRC INC CLASS A,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,KVHI,KVHI,KVH INDUSTRIES INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NERV,NERV,MINERVA NEUROSCIENCES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LDI,LDI,LOANDEPOT INC CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,LENZ,LENZ,LENZ THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SVCO,SVCO,SILVACO GROUP INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,OFLX,OFLX,OMEGA FLEX INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LCUT,LCUT,LIFETIME BRANDS INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,GWRS,GWRS,GLOBAL WATER RESOURCES INC,Utilities,United States,NASDAQ,USD,mapped
russell_2500_proxy,BH A,BH-A,BIGLARI HOLDINGS INC CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,STXS,STXS,STEREOTAXIS INC,Health Care,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,DIBS,DIBS,1STDIBS COM INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,EPSN,EPSN,EPSILON ENERGY LTD,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,DMRC,DMRC,DIGIMARC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,CAMP,CAMP,CAMP4 THERAPEUTICS CORP,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CURV,CURV,TORRID HOLDINGS INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,ACH,ACH,ACCENDRA HEALTH,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,FOA,FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,KLC,KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,RBKB,RBKB,RHINEBECK BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,NPWR,NPWR,NET POWER CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,TRON,TRON,TRON INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,BZAI,BZAI,BLAIZE HOLDINGS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NMRA,NMRA,NEUMORA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACR,ACR,ACRES COMMERCIAL REALTY,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,TCX,TCX,TUCOWS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,PAMT,PAMT,PAMT CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SBC,SBC,SBC MEDICAL GROUP HOLDINGS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SMID,SMID,SMITH MIDLAND CORP,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,HQI,HQI,HIREQUEST INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,RFIL,RFIL,RF INDUSTRIES LTD,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,OKUR,OKUR,ONKURE THERAPEUTICS INC CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VENU,VENU,VENU HOLDING CORP,Consumer Discretionary,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,THRY,THRY,THRYV HOLDINGS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,WATT,WATT,ENERGOUS CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,RDNW,RDNW,RIDENOW GROUP INC CLASS B,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZENA,ZENA,ZENATECH,Information Technology,Canada,NASDAQ,USD,mapped
russell_2500_proxy,CIX,CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,PPHC,PPHC,PUBLIC POLICY HOLDING INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,VHI,VHI,VALHI INC,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,FJET,FJET,STARFIGHTERS SPACE INC,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,FLWS,FLWS,1-800 FLOWERS.COM CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,INSG,INSG,INSEEGO,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,TCI,TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,NL,NL,NLI HOLDINGS INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,HYPR,HYPR,HYPERFINE CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,OPTX,OPTX,SYNTEC OPTICS HOLDINGS INC CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,AIRS,AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MKTW,MKTW,MARKETWISE INC CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PLBY,PLBY,PLAYBOY INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,TENX,TENX,TENAX THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ARTV,ARTV,ARTIVA BIOTHERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HRTX,HRTX,HERON THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,OPAL,OPAL,OPAL FUELS CLASS A,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,VALU,VALU,VALUE LINE INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AKE,AKE,AKERO THERAPEUTICS CVR,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CHCI,CHCI,COMSTOCK HOLDING COMPANIES INC CLA,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,CVRX,CVRX,CVRX,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RDZN,RDZN,ROADZEN INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NAUT,NAUT,NAUTILUS BIOTECHNOLGY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SBMT,SBMT,SILVER BOW MINING CORP,Materials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,INV,INV,INNVENTURE INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,IDN,IDN,INTELLICHECK INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,VATE,VATE,INNOVATE CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,BNAI,BNAI,BRAND ENGAGEMENT NETWORK INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,TYGO,TYGO,TIGO ENERGY,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CNTX,CNTX,CONTEXT THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,KPTI,KPTI,KARYOPHARM THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TOYO,TOYO,TOYO LTD,Information Technology,Japan,NASDAQ,USD,mapped
russell_2500_proxy,FGBI,FGBI,FIRST GUARANTY BANCSHARES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AFRI,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,Gibraltar,NASDAQ,USD,mapped
russell_2500_proxy,LEE,LEE,LEE ENTERPRISES INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,ARMP,ARMP,ARMATA PHARMACEUTICALS,Health Care,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,USGO,USGO,US GOLDMINING INC,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LVWR,LVWR,LIVEWIRE GROUP,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,ELTX,ELTX,ELICIO THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FLYX,FLYX,FLYEXCLUSIVE INC CLASS A,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,CNTB,CNTB,CONNECT BIOPHARMA HOLDINGS LTD,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ARL,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,RENT,RENT,RENT THE RUNWAY CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,METCB,METCB,RAMACO RESOURCES CLASS B,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,UP,UP,WHEELS UP EXPERIENCE CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PDLI,PDLI,PDL BIOPHARMA INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,P5N994,P5N994,Petrocorp Inc Escrow,Energy,United States,Non-Nms Quotation Service (Nnqs),USD,mapped
russell_2500_proxy,SBT,SBT,STERLING BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,THRD,THRD,THIRD HARMONIC BIO INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,GTXI,GTXI,GTXI INC - CVR,Health Care,United States,NASDAQ,USD,mapped
stoxx_600_proxy,ASML,ASML.AS,ASML HOLDING,Information Technology,Netherlands,Euronext Amsterdam,EUR,mapped
stoxx_600_proxy,HSBA,HSBA.L,HSBC HOLDINGS PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,ROP,ROP.SW,ROCHE PS PAR AG,Health Care,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,NOVN,NOVN.SW,NOVARTIS AG,Health Care,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,SHELL,SHELL.AS,SHELL PLC,Energy,United Kingdom,Euronext Amsterdam,EUR,mapped
stoxx_600_proxy,AZN,AZN.L,ASTRAZENECA PLC,Health Care,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,NESN,NESN.SW,NESTLE SA,Consumer Staples,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,SIE,SIE.DE,SIEMENS N AG,Industrials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,SAN,SAN.MC,BANCO SANTANDER,Financials,Spain,Bolsa De Madrid,EUR,mapped
stoxx_600_proxy,SAP,SAP.DE,SAP,Information Technology,Germany,Xetra,EUR,mapped
stoxx_600_proxy,TTE,TTE.PA,TOTALENERGIES,Energy,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,ALV,ALV.DE,ALLIANZ,Financials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,SU,SU.PA,SCHNEIDER ELECTRIC,Industrials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,RR.,RR.L,ROLLS-ROYCE HOLDINGS PLC,Industrials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,BBVA,BBVA.MC,BANCO BILBAO VIZCAYA ARGENTARIA SA,Financials,Spain,Bolsa De Madrid,EUR,mapped
stoxx_600_proxy,UBSG,UBSG.SW,UBS GROUP AG,Financials,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,ABBN,ABBN.SW,ABB LTD,Industrials,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,IBE,IBE.MC,IBERDROLA,Utilities,Spain,Bolsa De Madrid,EUR,mapped
stoxx_600_proxy,UCG,UCG.MI,UNICREDIT,Financials,Italy,Borsa Italiana,EUR,mapped
stoxx_600_proxy,SAF,SAF.PA,SAFRAN SA,Industrials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,NOVO B,NOVO-B.CO,NOVO NORDISK CLASS B,Health Care,Denmark,Omx Nordic Exchange Copenhagen A/S,DKK,mapped
stoxx_600_proxy,ULVR,ULVR.L,UNILEVER PLC,Consumer Staples,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,ENR,ENR.DE,SIEMENS ENERGY N AG,Industrials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,AIR,AIR.PA,AIRBUS GROUP,Industrials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,BP.,BP.L,BP PLC,Energy,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,BNP,BNP.PA,BNP PARIBAS SA,Financials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,BATS,BATS.L,BRITISH AMERICAN TOBACCO,Consumer Staples,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,AI,AI.PA,LAIR LIQUIDE SOCIETE ANONYME POUR,Materials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,ISP,ISP.MI,INTESA SANPAOLO,Financials,Italy,Borsa Italiana,EUR,mapped
stoxx_600_proxy,MC,MC.PA,LVMH,Consumer Discretionary,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,ZURN,ZURN.SW,ZURICH INSURANCE GROUP AG,Financials,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,DTE,DTE.DE,DEUTSCHE TELEKOM N AG,Communication,Germany,Xetra,EUR,mapped
stoxx_600_proxy,CFR,CFR.SW,COMPAGNIE FINANCIERE RICHEMONT SA,Consumer Discretionary,Switzerland,SIX Swiss Exchange,CHF,mapped
stoxx_600_proxy,INGA,INGA.AS,ING GROEP,Financials,Netherlands,Euronext Amsterdam,EUR,mapped
stoxx_600_proxy,RIO,RIO.L,RIO TINTO PLC,Materials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,OR,OR.PA,LOREAL SA,Consumer Staples,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,GSK,GSK.L,GLAXOSMITHKLINE,Health Care,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,SAN,SAN.PA,SANOFI SA,Health Care,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,CS,CS.PA,AXA SA,Financials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,BARC,BARC.L,BARCLAYS PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,LLOY,LLOY.L,LLOYDS BANKING GROUP PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,BA.,BA.L,BAE SYSTEMS PLC,Industrials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,IFX,IFX.DE,INFINEON TECHNOLOGIES AG,Information Technology,Germany,Xetra,EUR,mapped
stoxx_600_proxy,ENEL,ENEL.MI,ENEL,Utilities,Italy,Borsa Italiana,EUR,mapped
stoxx_600_proxy,ABI,ABI.BR,ANHEUSER-BUSCH INBEV SA,Consumer Staples,Belgium,Nyse Euronext - Euronext Brussels,EUR,mapped
stoxx_600_proxy,NG.,NG.L,NATIONAL GRID PLC,Utilities,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,NWG,NWG.L,NATWEST GROUP PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,DBK,DBK.DE,DEUTSCHE BANK AG,Financials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,DG,DG.PA,VINCI SA,Industrials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,INVE B,INVE-B.ST,INVESTOR CLASS B,Financials,Sweden,Nasdaq Omx Nordic,SEK,mapped
stoxx_600_proxy,MUV2,MUV2.DE,MUENCHENER RUECKVERSICHERUNGS-GESE,Financials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,GLEN,GLEN.L,GLENCORE PLC,Materials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,NDA FI,NDA-FI.HE,NORDEA BANK,Financials,Finland,Nasdaq Omx Helsinki Ltd.,EUR,mapped
stoxx_600_proxy,ITX,ITX.MC,INDUSTRIA DE DISENO TEXTIL SA,Consumer Discretionary,Spain,Bolsa De Madrid,EUR,mapped
stoxx_600_proxy,GLE,GLE.PA,SOCIETE GENERALE SA,Financials,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,REL,REL.L,RELX PLC,Industrials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,ARGX,ARGX.BR,ARGENX,Health Care,Belgium,Nyse Euronext - Euronext Brussels,EUR,mapped
stoxx_600_proxy,DHL,DHL.DE,DHL AG,Industrials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,DB1,DB1.DE,DEUTSCHE BOERSE AG,Financials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,AAL,AAL.L,ANGLO AMERICAN PLC,Materials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,NOKIA,NOKIA.HE,NOKIA,Information Technology,Finland,Nasdaq Omx Helsinki Ltd.,EUR,mapped
stoxx_600_proxy,G,G.MI,ASSICURAZIONI GENERALI,Financials,Italy,Borsa Italiana,EUR,mapped
stoxx_600_proxy,STAN,STAN.L,STANDARD CHARTERED PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,ENI,ENI.MI,ENI,Energy,Italy,Borsa Italiana,EUR,mapped
stoxx_600_proxy,RMS,RMS.PA,HERMES INTERNATIONAL,Consumer Discretionary,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,BAYN,BAYN.DE,BAYER AG,Health Care,Germany,Xetra,EUR,mapped
stoxx_600_proxy,CPG,CPG.L,COMPASS GROUP PLC,Consumer Discretionary,United Kingdom,London Stock Exchange,USD,mapped
stoxx_600_proxy,VOLV B,VOLV-B.ST,VOLVO CLASS B,Industrials,Sweden,Nasdaq Omx Nordic,SEK,mapped
stoxx_600_proxy,RHM,RHM.DE,RHEINMETALL AG,Industrials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,ENGI,ENGI.PA,ENGIE SA,Utilities,France,Nyse Euronext - Euronext Paris,EUR,mapped
stoxx_600_proxy,BAS,BAS.DE,BASF N,Materials,Germany,Xetra,EUR,mapped
stoxx_600_proxy,LSEG,LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,Financials,United Kingdom,London Stock Exchange,GBP,mapped
stoxx_600_proxy,CABK,CABK.MC,CAIXABANK SA,Financials,Spain,Bolsa De Madrid,EUR,mapped
